department_id,studentnum,subject,e_g3_score,b_g1_score,b_i_jeemain_score,fac_reservation,reservation_stu,took_jee,female,age,miss_age,father_college,mother_college,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
IR012EE,233,Math,0.7594670525831656,0.0925623979694181,104,0,0,1,0,17,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,233,Physics,0.2291883531090576,-0.256761769887133,104,0,0,1,0,17,0,1,1,2,0,182,2,2,2,0
IR012EE,234,Math,0.2869000787552033,-0.14844448397755036,74,0,0,1,0,18,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,234,Physics,1.2172844435558907,0.7519087217569526,74,0,0,1,0,18,0,1,0,2,0,182,2,2,2,0
IR012EE,235,Math,0.7594670525831656,0.574576161863355,69,0,0,1,0,19,0,0,1,0,0,136.66666666666666,10,0,0,0
IR012EE,235,Physics,0.5585537165913353,-0.5089293927981544,69,2,0,1,0,19,0,0,1,2,0,152,2,2,4,0
IR012EE,236,Math,0.05061659184122212,0.3335692799163866,0,0,0,0,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,236,Physics,0.2291883531090576,1.2562439675789954,0,1.666666666666667,0,0,0,17,0,0,0,1.6666666666666663,0,150,1.6666666666666663,1.666666666666667,3.333333333333334,0
IR012EE,237,Math,0.7594670525831656,-0.14844448397755036,77,0,1,1,0,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,237,Physics,0.5585537165913353,1.004076344667974,77,1.666666666666667,1,1,0,18,0,0,0,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,238,Math,0.9957505394971468,0.0925623979694181,93,0,0,1,0,16,0,0,0,0,0,180,10,0,0,0
IR012EE,238,Physics,1.876015170520446,0.24757347593490975,93,0,0,1,0,16,0,0,0,1.6666666666666663,0,150,1.6666666666666663,1.666666666666667,1.6666666666666663,1.666666666666667
IR012EE,239,Math,0.05061659184122212,2.2616243354921344,65,0,1,1,0,18,0,0,0,0,0,180,10,0,0,0
IR012EE,239,Physics,1.876015170520446,0.7519087217569526,65,4.285714285714286,1,1,0,18,0,0,0,1.4285714285714288,0,131.42857142857142,1.4285714285714288,2.8571428571428577,2.8571428571428568,1.4285714285714288
IR012EE,240,Math,1.4683175133251092,-0.3894513659245188,64,0,0,1,0,17,0,0,0,0,0,180,10,0,0,0
IR012EE,240,Physics,1.5466498070381685,1.2562439675789954,64,1.25,0,1,0,17,0,0,0,1.25,0,143.75,1.25,2.5,2.5,2.5
IR012EE,241,Math,-1.603367816556646,-0.6304582478714873,72,0,1,1,0,18,0,0,0,0,0,180,10,0,0,0
IR012EE,241,Physics,-1.0882731008200532,0.7519087217569526,72,2.8571428571428568,1,1,0,18,0,0,0,1.4285714285714288,0,152.85714285714286,1.4285714285714288,2.8571428571428568,2.8571428571428568,1.4285714285714288
IR012EE,242,Math,0.7594670525831656,0.574576161863355,79,0,0,1,0,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,242,Physics,-0.42954237385549776,0.24757347593490975,79,0,0,1,0,18,0,0,0,2,0,182,2,2,2,0
IR012EE,243,Math,-1.603367816556646,0.574576161863355,29,0,1,1,0,17,0,0,0,0,0,153.33333333333334,10,0,0,0
IR012EE,243,Physics,-0.42954237385549776,0.4997410988459311,29,0,1,1,0,17,0,0,0,1.6666666666666663,0,175,1.6666666666666663,1.666666666666667,1.6666666666666663,0
IR012EE,244,Math,-0.8945173558147025,1.056589925757292,54,0,0,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,244,Physics,1.5466498070381685,-0.256761769887133,54,0,0,1,0,17,0,0,0,2,0,182,2,2,2,0
IR012EE,245,Math,-0.42195038198674023,0.3335692799163866,90,0,1,1,0,17,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,245,Physics,0.5585537165913353,-1.7697675073532613,90,0,1,1,0,17,0,1,0,2,0,182,2,2,2,0
IR012EE,246,Math,0.5231835656691844,0.0925623979694181,75,0,1,1,0,18,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,246,Physics,1.2172844435558907,0.4997410988459311,75,2,1,1,0,18,0,1,1,2,0,152,2,2,4,0
IR012EE,247,Math,-0.18566689507275905,-0.8714651298184557,122,0,1,1,0,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,247,Physics,-0.42954237385549776,0.24757347593490975,122,2,1,1,0,18,0,0,0,2,0,144,2,0,4,0
IR012EE,248,Math,-0.8945173558147025,-1.3534788937123927,72,0,0,1,0,20,0,0,0,0,0,120,6.666666666666666,3.333333333333334,0,0
IR012EE,248,Physics,0.2291883531090576,-0.7610970157091758,72,2.5,0,1,0,20,0,0,0,2.5,0,135,2.5,2.5,5,0
IR012EE,249,Math,-0.8945173558147025,0.574576161863355,35,0,1,1,0,18,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,249,Physics,0.5585537165913353,-0.7610970157091758,35,1.666666666666667,1,1,0,18,0,1,1,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,250,Math,-0.42195038198674023,0.574576161863355,78,0,1,1,0,18,0,1,1,0,0,140,10,0,0,0
IR012EE,250,Physics,-0.7589077373377755,-1.2654322615312186,78,2,1,1,0,18,0,1,1,2,0,152,2,2,4,0
IR012EE,251,Math,-1.8396513034706272,1.056589925757292,90,0,0,1,0,17,0,0,0,0,0,120,6.666666666666666,3.333333333333334,0,0
IR012EE,251,Physics,-0.7589077373377755,2.0127468363120595,90,1.666666666666667,0,1,0,17,0,0,0,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,252,Math,-0.8945173558147025,-0.8714651298184557,0,0,1,0,0,17,0,0,1,0,0,136.66666666666666,10,0,0,0
IR012EE,252,Physics,-2.0763691912668865,-1.0132646386201971,0,1.666666666666667,1,0,0,17,0,0,1,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,253,Math,0.05061659184122212,1.056589925757292,34,0,0,1,0,17,0,0,0,0,0,140,10,0,0,0
IR012EE,253,Physics,0.2291883531090576,0.4997410988459311,34,1.666666666666667,0,1,0,17,0,0,0,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,254,Math,-0.18566689507275905,-0.6304582478714873,79,0,1,1,0,17,0,0,1,0,0,136.66666666666666,10,0,0,0
IR012EE,254,Physics,-0.42954237385549776,-1.2654322615312186,79,2,1,1,0,17,0,0,1,2,0,152,2,2,4,0
IR012EE,255,Math,0.5231835656691844,1.5386036896512287,50,0,1,1,1,17,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,255,Physics,-0.42954237385549776,1.004076344667974,50,0,1,1,1,17,0,1,0,2,0,182,2,2,2,0
IR012EE,256,Math,-1.8396513034706272,-0.6304582478714873,44,0,1,1,0,18,0,1,0,0,0,120,6.666666666666666,3.333333333333334,0,0
IR012EE,256,Physics,0.2291883531090576,-0.7610970157091758,44,0,1,1,0,18,0,1,0,3.333333333333334,0,170,3.333333333333334,0,3.333333333333334,0
IR012EE,257,Math,-0.42195038198674023,-1.8354926576063295,25,0,1,1,1,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,257,Physics,0.2291883531090576,-2.0219351302642825,25,2,1,1,1,18,0,0,0,2,0,152,2,2,4,0
IR012EE,258,Math,-0.42195038198674023,0.574576161863355,80,0,0,1,0,18,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,258,Physics,-0.10017701037322008,-0.00459414697611161,80,1.666666666666667,0,1,0,18,0,1,1,1.6666666666666663,0,143.33333333333334,1.6666666666666663,3.333333333333334,3.333333333333334,1.666666666666667
IR012EE,259,Math,1.4683175133251092,0.8155830438103234,46,0,1,1,0,17,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,259,Physics,0.887919080073613,1.760579213401038,46,2,1,1,0,17,0,1,1,2,0,152,2,2,4,0
IR012EE,260,Math,1.232034026411128,1.2975968077042603,92,0,0,1,0,18,0,0,1,0,0,136.66666666666666,10,0,0,0
IR012EE,260,Physics,0.5585537165913353,-0.7610970157091758,92,0,0,1,0,18,0,0,1,2,0,182,2,2,2,0
IR012EE,261,Math,0.2869000787552033,-0.3894513659245188,98,0,1,1,0,0,1,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,261,Physics,0.5585537165913353,0.7519087217569526,98,0,1,1,0,0,1,0,0,1.6666666666666663,0,168.33333333333331,1.6666666666666663,3.333333333333334,1.6666666666666663,1.666666666666667
IR012EE,262,Math,-0.6582338689007213,0.8155830438103234,84,0,1,1,0,17,0,1,0,0,0,126.66666666666666,10,0,0,0
IR012EE,262,Physics,1.5466498070381685,0.7519087217569526,84,0,1,1,0,17,0,1,0,1.4285714285714288,0,185.71428571428572,1.4285714285714288,2.8571428571428577,1.4285714285714288,1.4285714285714288
IR012EE,263,Math,0.9957505394971468,0.3335692799163866,68,0,0,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,263,Physics,-0.10017701037322008,0.4997410988459311,68,0,0,1,0,17,0,0,0,2,0,182,2,2,2,0
IR012EE,264,Math,-1.603367816556646,-1.112472011765424,60,0,1,1,0,18,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,264,Physics,-0.42954237385549776,-0.7610970157091758,60,0,1,1,0,18,0,1,0,1.6666666666666663,0,175,1.6666666666666663,1.666666666666667,1.6666666666666663,0
IR012EE,265,Math,0.05061659184122212,0.8155830438103234,98,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,265,Physics,1.876015170520446,-0.256761769887133,98,0,1,1,0,17,0,0,0,2,0,182,2,2,2,0
IR012EE,266,Math,0.7594670525831656,1.7796105715981974,62,0,0,1,0,18,0,0,0,0,0,153.33333333333334,10,0,0,0
IR012EE,266,Physics,0.2291883531090576,0.7519087217569526,62,0,0,1,0,18,0,0,0,2,0,182,2,2,2,0
IR012EE,267,Math,-1.1308008427286838,1.7796105715981974,43,0,1,1,0,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,267,Physics,0.5585537165913353,-2.0219351302642825,43,0,1,1,0,18,0,0,0,2,0,182,2,2,2,0
IR012EE,268,Math,-0.18566689507275905,-0.14844448397755036,67,0,1,1,0,17,0,1,1,0,0,130,5,5,0,0
IR012EE,268,Physics,-0.10017701037322008,0.24757347593490975,67,1.6666666666666663,1,1,0,17,0,1,1,0,0,151.66666666666666,1.666666666666667,0,0,0
IR012EE,269,Math,-0.18566689507275905,-1.3534788937123927,22,0,1,1,0,18,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,269,Physics,-0.42954237385549776,-0.7610970157091758,22,2,1,1,0,18,0,1,0,2,0,152,2,2,4,0
IR012EE,270,Math,1.232034026411128,0.8155830438103234,47,0,0,1,0,18,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,270,Physics,0.5585537165913353,1.004076344667974,47,2,0,1,0,18,0,1,1,2,0,152,2,2,4,0
IR012EE,271,Math,-0.42195038198674023,0.0925623979694181,53,0,1,1,0,18,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,271,Physics,-1.0882731008200532,-0.5089293927981544,53,2,1,1,0,18,0,0,0,2,0,152,2,2,4,0
IR012EE,272,Math,0.05061659184122212,-0.8714651298184557,84,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,272,Physics,0.2291883531090576,-0.7610970157091758,84,2,1,1,0,17,0,0,0,2,0,152,2,2,4,0
IR012EE,273,Math,-0.42195038198674023,0.0925623979694181,85,0,0,1,0,18,0,0,1,0,0,136.66666666666666,10,0,0,0
IR012EE,273,Physics,1.2172844435558907,-0.256761769887133,85,2,0,1,0,18,0,0,1,2,0,152,2,2,4,0
IR012EE,274,Math,-0.8945173558147025,0.3335692799163866,80,0,0,1,0,17,0,0,0,0,0,120,6.666666666666666,3.333333333333334,0,0
IR012EE,274,Physics,1.2172844435558907,2.517082082134102,80,2.8571428571428568,0,1,0,17,0,0,0,1.4285714285714288,0,152.85714285714286,1.4285714285714288,2.8571428571428577,0,1.4285714285714288
IR012EE,275,Math,-1.1308008427286838,-0.3894513659245188,54,0,1,1,0,18,0,1,0,0,0,136.66666666666666,10,0,0,0
IR012EE,275,Physics,0.5585537165913353,1.004076344667974,54,0,1,1,0,18,0,1,0,2,0,158,2,4,2,2
IR012EE,276,Math,-1.1308008427286838,-0.3894513659245188,68,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,276,Physics,0.2291883531090576,-0.5089293927981544,68,2,1,1,0,17,0,0,0,2,0,152,2,2,4,0
IR012EE,277,Math,0.2869000787552033,-1.112472011765424,78,0,1,1,0,18,0,0,0,0,0,140,10,0,0,0
IR012EE,277,Physics,1.5466498070381685,0.4997410988459311,78,0,1,1,0,18,0,0,0,2,0,182,2,2,2,0
IR012EE,278,Math,-0.8945173558147025,1.2975968077042603,101,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,278,Physics,0.5585537165913353,-0.256761769887133,101,2.8571428571428568,1,1,0,17,0,0,0,1.4285714285714288,0,148.57142857142858,1.4285714285714288,1.4285714285714288,2.8571428571428568,0
IR012EE,279,Math,-1.1308008427286838,-0.8714651298184557,80,0,1,1,0,18,0,0,0,0,0,120,6.666666666666666,3.333333333333334,0,0
IR012EE,279,Physics,0.887919080073613,-2.0219351302642825,80,2.5,1,1,0,18,0,0,0,0,0,140,0,2.5,2.5,0
IR012EE,280,Math,0.9957505394971468,-0.3894513659245188,70,0,0,1,0,17,0,1,1,0,0,136.66666666666666,10,0,0,0
IR012EE,280,Physics,0.2291883531090576,-0.5089293927981544,70,2,0,1,0,17,0,1,1,2,0,152,2,2,4,0
IR012EE,281,Math,-0.6582338689007213,-0.14844448397755036,59,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,281,Physics,1.2172844435558907,0.7519087217569526,59,0,1,1,0,17,0,0,0,2,0,182,2,2,2,0
IR012EE,282,Math,0.05061659184122212,1.7796105715981974,54,0,1,1,0,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,282,Physics,-1.0882731008200532,0.24757347593490975,54,0,1,1,0,17,0,0,0,1.6666666666666663,0,168.33333333333331,1.6666666666666663,3.333333333333334,1.6666666666666663,1.666666666666667
IR012EE,283,Math,0.9957505394971468,1.7796105715981974,0,0,1,0,0,17,0,1,0,0,0,140,10,0,0,0
IR012EE,283,Physics,-0.10017701037322008,-0.00459414697611161,0,2,1,0,0,17,0,1,0,2,0,134,2,0,4,0
IR012EE,284,Math,-1.367084329642665,-0.14844448397755036,26,0,1,1,1,17,0,0,0,0,0,136.66666666666666,10,0,0,0
IR012EE,284,Physics,-1.0882731008200532,0.4997410988459311,26,2,1,1,1,17,0,0,0,2,0,146,2,2,4,0
IR016EE,285,Math,1.7046010002390903,2.0206174535451655,170,0,0,1,0,18,0,1,1,5,0,200,10,0,5,0
IR016EE,285,Physics,0.5585537165913353,1.760579213401038,170,3.6363636363636367,0,1,0,18,0,1,1,2.727272727272727,0,71.81818181818181,9.09090909090909,0.909090909090909,7.272727272727273,1.8181818181818183
IR016EE,286,Math,0.7594670525831656,-0.14844448397755036,157,0,1,1,0,20,0,1,0,0,0,80,10,0,5,5
IR016EE,286,Physics,2.2053805340027237,2.264914459223081,157,2,1,1,0,20,0,1,0,2,1,90,10,0,7,2.0000000000000004
IR016EE,287,Physics,3,3,182,5,0,1,0,18,0,1,1,3,1.0000000000000002,80,9,1,8,1
IR016EE,288,Math,1.9408844871530715,1.056589925757292,130,0,1,1,0,19,0,0,1,0,10,235,10,0,10,0
IR016EE,288,Physics,1.876015170520446,1.2562439675789954,130,2,1,1,0,19,0,0,1,1.0000000000000002,2.0000000000000004,83,10,0,8,0
IR016EE,289,Math,0.05061659184122212,2.0206174535451655,136,0,1,1,0,18,0,1,0,10,0,340,10,0,0,0
IR016EE,289,Physics,0.5585537165913353,1.760579213401038,136,2.5,1,1,0,18,0,1,0,1.25,2.5,125,8.75,1.25,6.25,1.25
IR016EE,290,Math,2.1771679740670526,2.5026312174391028,173,0,0,1,0,18,0,1,1,5,0,200,10,0,5,0
IR016EE,290,Physics,1.5466498070381685,3,173,1,0,1,0,18,0,1,1,2.0000000000000004,1,75,10,0,7,2
IR016EE,291,Math,1.4683175133251092,1.056589925757292,170,0,0,1,1,18,0,1,1,0,0,80,10,0,10,0
IR016EE,291,Physics,2.2053805340027237,1.004076344667974,170,6.25,0,1,1,18,0,1,1,1.25,2.5,46.25,10,0,6.25,0
IR016EE,292,Math,2.649734947895015,2.9846449813330396,197,0,0,1,1,18,0,1,0,10,0,340,10,0,0,0
IR016EE,292,Physics,1.876015170520446,3,197,4,0,1,1,18,0,1,0,0,2,52,10,0,6,0
IR016EE,293,Math,0.2869000787552033,-0.14844448397755036,100,0,1,1,0,18,0,1,1,0,10,180,10,0,10,0
IR016EE,293,Physics,1.5466498070381685,2.517082082134102,100,1,1,1,0,18,0,1,1,2,1,112,10,0,9,2
IR016EE,294,Math,-1.1308008427286838,-2.558513303447235,0,0,1,0,0,19,0,1,0,0,0,60,10,0,10,0
IR016EE,294,Physics,-1.0882731008200532,-0.7610970157091758,0,3.75,1,0,0,19,0,1,0,3.75,0,110,8.75,1.25,7.5,1.25
IR016EE,295,Math,2.4134514609810336,3,200,0,0,1,0,18,0,1,1,5,0,200,10,0,5,0
IR016EE,295,Physics,3,3,200,3.333333333333334,0,1,0,18,0,1,1,3.333333333333334,0,77.77777777777777,8.88888888888889,1.1111111111111112,7.777777777777778,1.1111111111111112
IR016EE,296,Math,3,1.2975968077042603,203,0,0,1,0,18,0,1,0,5,0,200,10,0,5,0
IR016EE,296,Physics,0.2291883531090576,2.0127468363120595,203,3,0,1,0,18,0,1,0,2.0000000000000004,0,72,9,1,8,2
IR016EE,297,Math,3,2.5026312174391028,195,0,0,1,0,18,0,1,0,0,0,80,10,0,10,0
IR016EE,297,Physics,3,3,195,2.2222222222222223,0,1,0,18,0,1,0,1.111111111111111,1.111111111111111,92.2222222222222,8.88888888888889,1.1111111111111112,5.555555555555555,3.333333333333334
IR016EE,298,Math,2.4134514609810336,2.5026312174391028,175,0,0,1,0,18,0,1,1,0,0,80,10,0,5,5
IR016EE,298,Physics,3,3,175,3.333333333333334,0,1,0,18,0,1,1,2.5,0.8333333333333333,60,10,0,7.5,1.666666666666667
IR016EE,299,Math,1.4683175133251092,1.056589925757292,190,0,0,1,0,19,0,1,1,0,0,80,10,0,5,5
IR016EE,299,Physics,3,3,190,4,0,1,0,19,0,1,1,2,2.0000000000000004,65,10,0,8,1.0000000000000002
IR016EE,300,Math,-0.6582338689007213,-0.8714651298184557,135,0,1,1,1,18,0,1,1,0,0,80,10,0,5,5
IR016EE,300,Physics,1.5466498070381685,-0.00459414697611161,135,4.545454545454545,1,1,1,18,0,1,1,2.727272727272727,0.909090909090909,60,10,0,7.272727272727273,0.9090909090909088
IR016EE,301,Math,3,2.5026312174391028,169,0,1,1,0,18,0,1,1,0,0,75,10,0,10,0
IR016EE,301,Physics,-1.0882731008200532,1.5084115904900166,169,2.727272727272727,1,1,0,18,0,1,1,2.727272727272727,0.909090909090909,77.27272727272728,10,0,7.272727272727273,0.909090909090909
IR016EE,302,Math,0.9957505394971468,1.7796105715981974,187,0,0,1,0,18,0,1,0,0,10,235,10,0,10,0
IR016EE,302,Physics,2.864111260967279,3,187,2,0,1,0,18,0,1,0,1.0000000000000002,2.0000000000000004,121,10,0,7,2.0000000000000004
IR016EE,303,Math,2.649734947895015,1.5386036896512287,187,0,0,1,0,17,0,1,1,0,0,80,10,0,5,5
IR016EE,303,Physics,3,2.7692497050451235,187,5,0,1,0,17,0,1,1,1.0000000000000002,1,58,10,0,7,0
IR016EE,304,Math,-0.8945173558147025,0.8155830438103234,0,0,0,0,0,19,0,1,1,5,0,210,10,0,0,5
IR016EE,304,Physics,0.2291883531090576,0.4997410988459311,0,5.555555555555555,0,0,0,19,0,1,1,1.111111111111111,0,68.88888888888889,8.88888888888889,1.1111111111111112,6.666666666666666,2.2222222222222223
IR016EE,305,Math,1.7046010002390903,1.2975968077042603,125,0,1,1,0,17,0,1,1,5,0,210,10,0,0,5
IR016EE,305,Physics,0.2291883531090576,2.0127468363120595,125,3.6363636363636367,1,1,0,17,0,1,1,1.8181818181818177,1.818181818181818,79.0909090909091,9.09090909090909,0.9090909090909088,6.363636363636363,0.909090909090909
IR016EE,306,Math,0.2869000787552033,2.0206174535451655,170,0,0,1,0,18,0,1,1,10,0,340,10,0,0,0
IR016EE,306,Physics,0.887919080073613,2.264914459223081,170,2.2222222222222223,0,1,0,18,0,1,1,1.1111111111111107,2.2222222222222223,105.55555555555556,10,0,7.777777777777778,1.111111111111111
IR016EE,307,Math,3,3,167,0,0,1,0,18,0,1,1,0,0,75,10,0,10,0
IR016EE,307,Physics,2.2053805340027237,3,167,3,0,1,0,18,0,1,1,3,1,76,10,0,6,0
IR016EE,308,Math,-0.42195038198674023,0.574576161863355,134,0,1,1,0,18,0,1,1,0,0,80,10,0,0,10
IR016EE,308,Physics,0.887919080073613,1.760579213401038,134,1.666666666666667,1,1,0,18,0,1,1,1.666666666666667,1.666666666666667,73.33333333333334,8.333333333333334,1.666666666666667,6.666666666666666,1.666666666666667
IR016EE,309,Math,0.9957505394971468,1.2975968077042603,171,0,1,1,0,20,0,1,0,0,0,80,10,0,10,0
IR016EE,309,Physics,1.2172844435558907,1.760579213401038,171,3.333333333333334,1,1,0,20,0,1,0,1.111111111111111,2.2222222222222223,100,8.88888888888889,1.1111111111111112,6.666666666666666,2.2222222222222223
IR016EE,310,Physics,3,3,199,4.444444444444445,0,1,0,18,0,0,0,3.333333333333334,2.2222222222222223,97.7777777777778,10,0,7.777777777777778,1.1111111111111112
IR016EE,311,Math,2.1771679740670526,3,181,0,0,1,1,18,0,1,1,0,0,80,10,0,5,5
IR016EE,311,Physics,3,3,181,4.545454545454545,0,1,1,18,0,1,1,1.818181818181818,0.909090909090909,60,10,0,6.363636363636363,0.9090909090909088
IR016EE,312,Math,0.5231835656691844,0.3335692799163866,173,0,1,1,0,17,0,0,0,0,0,80,10,0,10,0
IR016EE,312,Physics,-0.10017701037322008,-0.256761769887133,173,3.75,1,1,0,17,0,0,0,2.5,2.5,110,10,0,6.25,2.5
IR016EE,313,Math,0.9957505394971468,0.574576161863355,65,0,1,1,0,19,0,1,0,10,0,340,10,0,0,0
IR016EE,313,Physics,0.887919080073613,1.760579213401038,65,4,1,1,0,19,0,1,0,2.0000000000000004,1,83,9,1.0000000000000002,8,1
IR016EE,314,Math,1.4683175133251092,1.7796105715981974,100,0,1,1,0,18,0,1,1,0,10,290,10,0,10,0
IR016EE,314,Physics,-0.10017701037322008,0.7519087217569526,100,1,1,1,0,18,0,1,1,1.0000000000000002,2.999999999999999,129,10,0,8,2.0000000000000004
IR016EE,315,Math,0.9957505394971468,0.0925623979694181,113,0,1,1,0,17,0,1,0,0,0,80,10,0,5,5
IR016EE,315,Physics,0.2291883531090576,2.517082082134102,113,4.166666666666666,1,1,0,17,0,1,0,2.5,0,77.5,9.166666666666666,0.8333333333333333,7.5,1.666666666666667
IR016EE,316,Math,1.9408844871530715,3,167,0,0,1,0,18,0,1,1,0,0,80,10,0,10,0
IR016EE,316,Physics,1.2172844435558907,3,167,3.333333333333334,0,1,0,18,0,1,1,1.111111111111111,3.333333333333334,111.11111111111111,10,0,4.444444444444445,1.111111111111111
IR016EE,317,Math,0.2869000787552033,0.3335692799163866,131,0,1,1,0,18,0,1,0,0,0,75,10,0,10,0
IR016EE,317,Physics,0.887919080073613,1.004076344667974,131,4,1,1,0,18,0,1,0,2,1,69,10,0,6,0
IR016EE,318,Math,3,2.5026312174391028,127,0,1,1,0,18,0,0,0,0,0,60,10,0,10,0
IR016EE,318,Physics,0.887919080073613,1.5084115904900166,127,3.333333333333334,1,1,0,18,0,0,0,3.333333333333334,1.111111111111111,98.88888888888889,8.88888888888889,1.1111111111111112,6.666666666666666,3.333333333333334
IR016EE,319,Physics,3,3,170,5,0,1,1,19,0,1,1,2.5,1.25,50,10,0,7.5,0
IR016EE,320,Math,2.1771679740670526,1.7796105715981974,129,0,1,1,0,18,0,0,0,0,10,235,10,0,10,0
IR016EE,320,Physics,0.5585537165913353,1.2562439675789954,129,1.4285714285714288,1,1,0,18,0,0,0,1.4285714285714288,1.4285714285714288,52.857142857142854,10,0,7.142857142857143,0
IR016EE,321,Math,0.7594670525831656,2.5026312174391028,87,0,1,1,0,18,0,1,0,5,0,200,10,0,5,0
IR016EE,321,Physics,1.2172844435558907,1.004076344667974,87,2,1,1,0,18,0,1,0,2.0000000000000004,2,86,10,0,7,1
IR016EE,322,Math,1.232034026411128,1.056589925757292,110,0,1,1,0,18,0,1,1,0,0,80,10,0,10,0
IR016EE,322,Physics,1.876015170520446,2.517082082134102,110,4.285714285714286,1,1,0,18,0,1,1,0,2.8571428571428568,47.142857142857146,10,0,5.7142857142857135,0
IR016EE,323,Math,2.886018434808996,1.7796105715981974,199,0,0,1,0,18,0,0,0,10,0,340,10,0,0,0
IR016EE,323,Physics,-0.10017701037322008,3,199,2.5,0,1,0,18,0,0,0,0,2.5,100,10,0,7.5,2.5
IR016EE,324,Math,0.7594670525831656,-1.8354926576063295,121,0,1,1,1,17,0,1,0,5,0,200,10,0,5,0
IR016EE,324,Physics,0.2291883531090576,0.7519087217569526,121,2.2222222222222223,1,1,1,17,0,1,0,2.2222222222222223,0,67.77777777777777,8.88888888888889,1.1111111111111112,8.88888888888889,3.333333333333334
IR016EE,325,Math,0.2869000787552033,1.7796105715981974,0,0,0,0,0,19,0,1,1,0,10,235,10,0,10,0
IR016EE,325,Physics,-0.42954237385549776,1.004076344667974,0,2,0,0,0,19,0,1,1,1.0000000000000002,2.0000000000000004,119,9,1,8,2.0000000000000004
IR016EE,326,Math,-0.18566689507275905,2.9846449813330396,170,0,0,1,0,17,0,1,1,0,0,75,10,0,10,0
IR016EE,326,Physics,0.5585537165913353,2.7692497050451235,170,3.6363636363636367,0,1,0,17,0,1,1,2.727272727272727,0.909090909090909,73.63636363636363,10,0,7.272727272727273,0.909090909090909
IR016EE,327,Math,0.9957505394971468,1.5386036896512287,114,0,1,1,0,18,0,0,0,5,0,210,10,0,0,5
IR016EE,327,Physics,1.2172844435558907,1.2562439675789954,114,4.545454545454545,1,1,0,18,0,0,0,2.727272727272727,1.818181818181818,68.18181818181819,10,0,6.363636363636363,0
IR016EE,328,Math,2.886018434808996,1.5386036896512287,199,0,0,1,0,17,0,1,1,5,0,210,10,0,0,5
IR016EE,328,Physics,2.864111260967279,3,199,4,0,1,0,17,0,1,1,2,1,73,9,1.0000000000000002,6,1
IR016EE,329,Math,2.4134514609810336,2.5026312174391028,193,0,0,1,0,19,0,1,1,10,0,340,10,0,0,0
IR016EE,329,Physics,3,3,193,2.8571428571428568,0,1,0,19,0,1,1,0,2.8571428571428568,61.42857142857143,10,0,7.142857142857143,1.4285714285714288
IR016EE,330,Physics,2.864111260967279,2.517082082134102,171,5,1,1,0,19,0,0,1,3,1,61,10,0,9,1
IR016EE,331,Math,1.4683175133251092,-1.3534788937123927,89,0,1,1,0,18,0,0,0,0,0,90,10,0,10,0
IR016EE,331,Physics,0.2291883531090576,-0.256761769887133,89,4.545454545454545,1,1,0,18,0,0,0,2.727272727272727,0.909090909090909,73.63636363636363,10,0,6.363636363636363,0
